City,Price(TL),Series,Model,Year,Kilometers,Color,EngineSize,EnginePower,VehicleTax(),NEW_Price_log,NEW_Kilometers_log,NEW_EngineSize_log,NEW_EnginePower_log,NEW_VehicleTax_log,NEW_District,NEW_DaysSinceListing,NEW_CarAge,NEW_NumOriginalParts,NEW_NumLocalPaintedParts,NEW_NumPaintedParts,NEW_NumChangedParts,NEW_NumUnknownParts,NEW_HasDamage,NEW_HasHighDamage,NEW_DamageCost,NEW_KmPerYear,NEW_AvgPricePerBrandSeries,NEW_AvgKmPerBrandSeries,NEW_DistrictAvgPrice,Brand_BMW,Brand_Fiat,Brand_Ford,Brand_Hyundai,Brand_Opel,Brand_Peugeot,Brand_Renault,Brand_Toyota,Brand_Volkswagen,GearType_Otomatik,GearType_Yarı Otomatik,FuelType_Dizel,FuelType_Elektrik,FuelType_Hibrit,FuelType_LPG & Benzin,BodyType_Hatchback/3,BodyType_Hatchback/5,BodyType_MPV,BodyType_Roadster,BodyType_Sedan,BodyType_Station wagon,DriveType_Arkadan İtiş,DriveType_Önden Çekiş,TradeInStatus_Takasa Uygun,TradeInStatus_Takasa Uygun Değil,SellerType_Galeriden,SellerType_Sahibinden,SellerType_Yetkili Bayiden,NEW_KmCategory_50-100K,NEW_KmCategory_100-150K,NEW_KmCategory_150-200K,NEW_KmCategory_200-300K,NEW_KmCategory_300K+
0.041250706347711434,0.47863654307863107,0.44660011301563385,1.0,2015.0,1.2062142125295119,0.3467696364663779,1.8933801242233044,1.166625003035537,0.3142927957057533,13.840204146163925,12.685410698175234,7.585281078639126,5.017279836814924,9.26992916338784,0.8645695987944999,8,10,0,3,1,0,9,1,0,-0.044161527272374705,2.4323446131879907,1.2394722732478827,0.07338387269833993,-0.512891559826554,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
0.005462422301751742,0.2780043521627326,0.44660011301563385,1.0,2011.0,0.8227937803266699,0.13185157280090412,2.016309544413009,1.9146959856570358,0.016274066577390854,13.704580114574805,12.563750586299374,7.6004023345004,5.181783550292085,8.750683034784592,0.8645695987944999,9,14,7,1,1,4,0,-1,0,1.0861358849307625e-17,0.8285496211111499,2.529867696897219,0.7653017139876157,-0.21301169289885863,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False
0.008852891316632134,0.4169035612583546,0.036918440384253154,1.0,2013.0,0.055952915920986016,0.3467696364663779,-0.024318830736091236,0.14149069351718657,-0.24209201936385288,13.800397935382136,12.264346270624157,7.313886831633462,4.736198448394496,7.858640655620791,0.8645695987944999,9,12,13,0,0,0,0,-1,0,1.0861358849307625e-17,0.39882812144570207,0.8962859050837362,-1.160089125484756,-0.21640144636262698,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
0.02674703333961198,5.324675615970332,0.44660011301563385,1.0,2021.0,-1.498454241658103,0.1493689960444528,1.6147401051266401,2.9121239624857007,1.0812802856048467,15.24222707367909,11.034905792929415,7.550135342488429,5.365976015021851,9.984053200375696,0.8645695987944999,9,4,13,0,0,0,0,-1,0,1.0861358849307625e-17,-0.20981087993918873,2.529867696897219,0.7653017139876157,0.8087573929350776,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0.03465812770766623,0.34745395671054363,0.036918440384253154,1.0,2015.0,0.6569903501849004,0.3467696364663779,-0.024318830736091236,0.14149069351718657,-0.16763932918384328,13.753636218075409,12.506180941677357,7.313886831633462,4.736198448394496,8.205764725234456,0.8645695987944999,9,10,10,1,1,1,0,-1,0,1.0861358849307625e-17,1.6818931601561549,0.8962859050837362,-1.160089125484756,0.6770258563642816,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False
0.1902429836127331,1.1345494749190683,0.036918440384253154,1.0,2017.0,-1.4362779553549394,0.13185157280090412,-2.077240147904162,0.224609691586242,4.561631598907809,14.187074804051692,11.127277689932466,6.907755278982137,4.762173934797756,11.182795076253608,0.8645695987944999,9,8,12,0,1,0,0,0,0,-0.06953868176243037,-0.964352844035768,0.8962859050837362,-1.160089125484756,-0.1171063226266829,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False
0.02674703333961198,0.1653416603407281,0.036918440384253154,1.0,2012.0,0.055952915920986016,0.3467696364663779,-0.024318830736091236,0.14149069351718657,-0.24209201936385288,13.619496890582589,12.264346270624157,7.313886831633462,4.736198448394496,7.858640655620791,0.8645695987944999,9,13,13,0,0,0,0,-1,0,1.0861358849307625e-17,0.2174002976358077,0.8962859050837362,-1.160089125484756,0.8087573929350776,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
0.1902429836127331,8.774005975178278,0.44660011301563385,1.0,2022.0,-1.550267813577406,0.13185157280090412,6.101663942050867,6.430828214075714,3.660573808442479,16.27936388366082,10.950824090522445,8.005033344637111,5.831882477283517,10.98334166827565,0.8645695987944999,9,3,13,0,0,0,0,-1,0,1.0861358849307625e-17,0.07833415910228018,6.429900785860084,0.5103553869976488,3.356398704449038,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False
0.005462422301751742,3.0406448014437424,0.44660011301563385,1.0,2019.0,-1.3222880971324729,0.03786023733283104,1.6147401051266401,2.2194656452435724,1.0812802856048467,14.803213259612916,11.277215789596893,7.550135342488429,5.241747015059643,9.984053200375696,0.11471086833678659,9,6,12,1,0,0,0,-1,0,1.0861358849307625e-17,-0.38336542082903097,1.2394722732478827,0.07338387269833993,-0.37794062524967736,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False
0.041250706347711434,-0.2853091069472899,0.036918440384253154,1.0,2008.0,1.8797906474804504,0.13185157280090412,0.36495766653130746,-0.16327896606935002,-0.35259256698669766,13.180634172318978,12.868763195921677,7.3752557780097545,4.634728988229636,6.901737206656574,0.8645695987944999,8,17,1,1,10,1,0,0,0,-0.06953868176243037,1.2162042081699427,0.8962859050837362,-1.160089125484756,-0.512891559826554,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0.1902429836127331,0.6329689976293221,0.44660011301563385,1.0,2011.0,-0.33783023066571655,0.1493689960444528,1.6147401051266401,1.5268073280014438,0.016274066577390854,13.933294482509151,12.066816325306588,7.550135342488429,5.099866427824199,8.750683034784592,0.8645695987944999,9,14,7,1,5,0,0,-1,0,1.0861358849307625e-17,-0.33441414006522935,2.672468398707439,-0.890319420218166,-0.1388069079829153,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
0.1902429836127331,1.6747115225219413,0.036918440384253154,1.0,2021.0,-1.1564846669907034,0.13185157280090412,-0.024318830736091236,0.8341490107593151,0.10382876648181555,14.403297222866392,11.461642696843066,7.313886831633462,4.9344739331306915,8.933004591578547,0.8645695987944999,9,4,10,3,0,0,0,-1,0,1.0861358849307625e-17,0.8181660161006463,0.8962859050837362,-1.160089125484756,1.012723046607934,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False
0.002260312676586928,0.19312150215985252,0.44660011301563385,1.0,2009.0,1.5896346447323537,0.13185157280090412,1.8933801242233044,0.7787363453799448,-0.2490242996413212,13.641158361294979,12.793862088206213,7.585281078639126,4.919980925828125,7.81923445385907,0.11471086833678659,9,16,0,0,0,0,13,-1,0,1.0861358849307625e-17,1.157160179678845,2.529867696897219,0.7653017139876157,-0.37794062524967736,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
0.1902429836127331,1.1961281242847939,0.036918440384253154,1.0,2020.0,-1.5554491707693363,0.13185157280090412,-0.024318830736091236,0.8341490107593151,0.10382876648181555,14.21422023276119,10.942013616092948,7.313886831633462,4.9344739331306915,8.933004591578547,0.8645695987944999,9,5,9,4,0,0,0,-1,0,1.0861358849307625e-17,-0.6744772041592153,0.8962859050837362,-1.160089125484756,2.7377009022420693,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
