City,Price(TL),Series,Model,Year,Kilometers,Color,EngineSize,EnginePower,VehicleTax(),NEW_Price_log,NEW_Kilometers_log,NEW_EngineSize_log,NEW_EnginePower_log,NEW_VehicleTax_log,NEW_District,NEW_DaysSinceListing,NEW_CarAge,NEW_NumOriginalParts,NEW_NumLocalPaintedParts,NEW_NumPaintedParts,NEW_NumChangedParts,NEW_NumUnknownParts,NEW_HasDamage,NEW_HasHighDamage,NEW_DamageCost,NEW_KmPerYear,NEW_AvgPricePerBrandSeries,NEW_AvgKmPerBrandSeries,NEW_DistrictAvgPrice,Brand_BMW,Brand_Fiat,Brand_Ford,Brand_Hyundai,Brand_Opel,Brand_Peugeot,Brand_Renault,Brand_Toyota,Brand_Volkswagen,GearType_Otomatik,GearType_Yarı Otomatik,FuelType_Dizel,FuelType_Elektrik,FuelType_Hibrit,FuelType_LPG & Benzin,BodyType_Hatchback/3,BodyType_Hatchback/5,BodyType_MPV,BodyType_Roadster,BodyType_Sedan,BodyType_Station wagon,DriveType_Arkadan İtiş,DriveType_Önden Çekiş,TradeInStatus_Takasa Uygun,TradeInStatus_Takasa Uygun Değil,SellerType_Galeriden,SellerType_Sahibinden,SellerType_Yetkili Bayiden,NEW_KmCategory_100-150K,NEW_KmCategory_150-200K,NEW_KmCategory_200-300K,NEW_KmCategory_300K+,NEW_KmCategory_50-100K
0.1902429836127331,650000,0.44660011301563385,1.0,2012.0,249000.0,0.13185157280090412,1598.0,116.0,2587,13.384729180332174,12.425212191503038,7.377133712833954,4.762173934797756,7.858640655620791,0.8645695987944999,12,13,0,0,8,0,5,1,0,75000.0,17785.714285714286,932410.8333333334,168903.93333333332,751360.6060606061,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0.03296289320022603,1200000,0.036353362215106426,1.0,2012.0,286000.0,0.3467696364663779,1995.0,184.0,6314,13.997832948091215,12.563750586299374,7.59890045687141,5.220355825078324,8.750683034784592,0.8645695987944999,12,13,11,0,0,2,0,1,0,20000.0,20428.571428571428,1229145.0725388601,208806.47150259066,980917.575,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
0.02674703333961198,725000,0.030702580523639104,1.0,2008.0,303000.0,0.13185157280090412,1995.0,177.0,2487,13.493928313146206,12.621491384816093,7.59890045687141,5.181783550292085,7.81923445385907,0.8645695987944999,12,17,0,0,0,0,13,-1,0,,16833.333333333332,1755043.5582822086,224065.89570552149,485937.5,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
0.11489922772650217,1550000,0.030702580523639104,1.0,2014.0,167000.0,0.09380297607835751,1592.0,170.0,3661,14.253766134056512,12.025755079404917,7.373374309910049,5.14166355650266,8.205764725234456,0.8645695987944999,12,11,13,0,0,0,0,-1,0,,13916.666666666666,1755043.5582822086,224065.89570552149,898820.296875,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False
0.033904690148803915,3890000,0.030702580523639104,1.0,2023.0,27725.0,0.1493689960444528,1597.0,170.0,10112,15.173919972664004,10.23012588009832,7.37650812632622,5.14166355650266,9.221577003902171,0.8645695987944999,12,2,10,0,3,0,0,0,0,0.0,9241.666666666666,1755043.5582822086,224065.89570552149,1114407.5757575757,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0.028818986626483332,1095000,0.030702580523639104,1.0,2011.0,327000.0,0.09380297607835751,1900.0,188.0,6314,13.90626583447433,12.69771850797869,7.550135342488429,5.241747015059643,8.750683034784592,0.8645695987944999,12,14,8,1,4,0,0,-1,0,,21800.0,1755043.5582822086,224065.89570552149,737975.6351351351,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False
0.03296289320022603,895000,0.44660011301563385,1.0,2012.0,230000.0,0.3467696364663779,1598.0,136.0,2587,13.704580114574805,12.345838935721968,7.377133712833954,4.919980925828125,7.858640655620791,0.8645695987944999,12,13,12,0,0,1,0,-1,0,,16428.571428571428,932410.8333333334,168903.93333333332,1244117.6470588236,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
0.018082501412695424,1340000,0.030702580523639104,1.0,2013.0,214000.0,0.3467696364663779,1995.0,184.0,6314,14.108180918195472,12.273735966890268,7.59890045687141,5.220355825078324,8.750683034784592,0.8645695987944999,12,12,11,0,1,1,0,-1,0,,16461.53846153846,1755043.5582822086,224065.89570552149,678615.3846153846,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False
0.05669617630438877,2289750,0.036353362215106426,1.0,2021.0,127300.0,0.3467696364663779,1500.0,163.0,7577,14.64395363599404,11.754309639974188,7.313886831633462,5.099866427824199,8.933004591578547,0.8645695987944999,12,4,13,0,0,0,0,-1,0,,25460.0,1229145.0725388601,208806.47150259066,1051083.3333333333,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
0.005462422301751742,425000,0.030702580523639104,1.0,1998.0,386000.0,0.13185157280090412,2750.0,188.0,5259,12.959846800844963,12.863595239117187,7.919719760924575,5.241747015059643,8.567886305731756,0.11471086833678659,12,27,13,0,0,0,0,-1,0,,13785.714285714286,1755043.5582822086,224065.89570552149,621954.0492610837,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0.02166132981729139,3650000,0.030702580523639104,1.0,2022.0,66000.0,0.048785081936334525,1500.0,163.0,10112,15.11023799953124,11.097425172408931,7.313886831633462,5.099866427824199,9.221577003902171,0.8645695987944999,12,3,13,0,0,0,0,-1,0,,16500.0,1755043.5582822086,224065.89570552149,1255333.3333333333,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
0.012996797890374836,1150000,0.030702580523639104,1.0,2012.0,237000.0,0.1493689960444528,1995.0,184.0,6314,13.955273369904273,12.37581963951765,7.59890045687141,5.220355825078324,8.750683034784592,0.8645695987944999,12,13,8,0,3,2,0,-1,0,,16928.571428571428,1755043.5582822086,224065.89570552149,627000.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0.11489922772650217,2270000,0.030702580523639104,1.0,2017.0,172000.0,0.1493689960444528,1597.0,170.0,3661,14.635290829986122,12.055255569732177,7.37650812632622,5.14166355650266,8.205764725234456,0.8645695987944999,12,8,13,0,0,0,0,-1,0,,19111.11111111111,1755043.5582822086,224065.89570552149,503434.3333333333,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False
0.02674703333961198,3475000,0.030702580523639104,1.0,2023.0,72000.0,0.048785081936334525,1597.0,170.0,10112,15.061105324750772,11.184435286790631,7.37650812632622,5.14166355650266,9.221577003902171,0.8645695987944999,12,2,13,0,0,0,0,-1,0,,24000.0,1755043.5582822086,224065.89570552149,913690.609375,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True
0.05669617630438877,1760000,0.030702580523639104,1.0,2011.0,175000.0,0.1493689960444528,2250.0,188.0,9528,14.38082493519599,12.07254696717504,7.719129840906732,5.241747015059643,9.162095059348188,0.8645695987944999,12,14,13,0,0,0,0,-1,0,,11666.666666666666,1755043.5582822086,224065.89570552149,884119.3387096775,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
0.002260312676586928,1050000,0.036353362215106426,1.0,2013.0,290000.0,0.13185157280090412,1995.0,184.0,6314,13.864301674514206,12.577639650232573,7.59890045687141,5.220355825078324,8.750683034784592,0.11471086833678659,12,12,9,1,3,0,0,-1,0,,22307.69230769231,1229145.0725388601,208806.47150259066,621954.0492610837,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
